d,q,gamma,v,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,concurrence,diqkd_rate_raw,chsh_valid,entangled,chsh_violating,shared_p,p
0.115,0.115,0.115,0.76,2,2.858664820293331e-01,-2.858664820293331e-01,4.361826401777776e-01,2.819086799111110e-01,1.021131661324884e+00,1.043024335555568e+00,3.957802118221943e-03,,False,True,False,True,0.115
0.115,0.115,0.115,0.78,1,2.933892841879998e-01,-2.933892841879998e-01,4.511563821999993e-01,2.744218089000000e-01,1.052946579212022e+00,1.076325886107249e+00,1.896747528799941e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.78,2,2.933892841879997e-01,-2.933892841879997e-01,4.474116499777778e-01,2.762941750111109e-01,1.047650728115901e+00,1.070055057671678e+00,1.709510917688861e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.8,1,3.009120863466664e-01,-3.009120863466664e-01,4.623853919999997e-01,2.688073039999997e-01,1.079465646003039e+00,1.103355490210652e+00,3.210478234666631e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.8,2,3.009120863466664e-01,-3.009120863466664e-01,4.586406597777773e-01,2.706796701111109e-01,1.074169794906917e+00,1.097085846250691e+00,3.023241623555506e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.82,1,3.084348885053330e-01,-3.084348885053330e-01,4.736144017999995e-01,2.631927990999998e-01,1.105984712794055e+00,1.130385212287685e+00,4.524208940533275e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.82,2,3.084348885053330e-01,-3.084348885053330e-01,4.698696695777768e-01,2.650651652111110e-01,1.100688861697932e+00,1.124116696498057e+00,4.336972329422140e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.84,1,3.159576906639998e-01,-3.159576906639998e-01,4.848434115999997e-01,2.575782941999999e-01,1.132503779585072e+00,1.157415044073049e+00,5.837939646399959e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.84,2,3.159576906639997e-01,-3.159576906639997e-01,4.810986793777775e-01,2.594506603111109e-01,1.127207928488949e+00,1.151147604069555e+00,5.650703035288845e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.86,1,3.234804928226664e-01,-3.234804928226664e-01,4.960724213999994e-01,2.519637892999998e-01,1.159022846376087e+00,1.184444978055889e+00,7.151670352266609e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.86,2,3.234804928226662e-01,-3.234804928226662e-01,4.923276891777773e-01,2.538361554111110e-01,1.153726995279965e+00,1.178178565019624e+00,6.964433741155485e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.88,1,3.310032949813330e-01,-3.310032949813330e-01,5.073014311999995e-01,2.463492843999998e-01,1.185541913167104e+00,1.211475007395641e+00,8.465401058133276e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.88,2,3.310032949813331e-01,-3.310032949813331e-01,5.035566989777773e-01,2.482216505111110e-01,1.180246062070982e+00,1.205209575756674e+00,8.278164447022174e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.9,1,3.385260971399997e-01,-3.385260971399997e-01,5.185304409999993e-01,2.407347794999998e-01,1.212060979958120e+00,1.238505125848891e+00,9.779131763999938e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.9,2,3.385260971399997e-01,-3.385260971399997e-01,5.147857087777772e-01,2.426071456111109e-01,1.206765128861998e+00,1.232240633004250e+00,9.591895152888830e-02,,False,True,False,True,0.115
0.115,0.115,0.115,0.92,1,3.460488992986663e-01,-3.460488992986663e-01,5.297594507999998e-01,2.351202745999998e-01,1.238580046749137e+00,1.265535327705609e+00,1.109286246986662e-01,,False,True,False,True,0.115
0.115,0.115,0.115,0.92,2,3.460488992986663e-01,-3.460488992986663e-01,5.260147185777774e-01,2.369926407111109e-01,1.233284195653015e+00,1.259271733767223e+00,1.090562585875550e-01,,False,True,False,True,0.115
0.115,0.115,0.115,0.94,1,3.535717014573330e-01,-3.535717014573330e-01,5.409884605999996e-01,2.295057696999999e-01,1.265099113540153e+00,1.292565607733380e+00,1.240659317573328e-01,,False,True,False,True,0.115
0.115,0.115,0.115,0.94,2,3.535717014573329e-01,-3.535717014573329e-01,5.372437283777772e-01,2.313781358111110e-01,1.259803262444031e+00,1.286302875302218e+00,1.221935656462215e-01,,False,True,False,True,0.115
0.115,0.115,0.115,0.96,1,3.610945036159997e-01,-3.610945036159997e-01,5.522174703999999e-01,2.238912647999999e-01,1.291618180331170e+00,1.319595961128496e+00,1.372032388159996e-01,,False,True,False,True,0.115
0.115,0.115,0.115,0.96,2,3.610945036159997e-01,-3.610945036159997e-01,5.484727381777772e-01,2.257636309111110e-01,1.286322329235047e+00,1.313334055091718e+00,1.353308727048883e-01,,False,True,False,True,0.115
0.115,0.115,0.115,0.98,1,3.686173057746664e-01,-3.686173057746664e-01,5.634464801999997e-01,2.182767598999999e-01,1.318137247122186e+00,1.346626383472925e+00,1.503405458746662e-01,,False,True,False,True,0.115
0.115,0.115,0.115,0.98,2,3.686173057746662e-01,-3.686173057746662e-01,5.597017479777773e-01,2.201491260111110e-01,1.312841396026064e+00,1.340365270821283e+00,1.484681797635549e-01,,False,True,False,True,0.115
0.115,0.115,0.115,1.0,1,3.761401079333330e-01,-3.761401079333330e-01,5.746754899999993e-01,2.126622549999999e-01,1.344656313913202e+00,1.373656870696374e+00,1.634778529333326e-01,,False,True,False,True,0.115
0.115,0.115,0.115,1.0,2,3.761401079333330e-01,-3.761401079333330e-01,5.709307577777771e-01,2.145346211111110e-01,1.339360462817080e+00,1.367396520359484e+00,1.616054868222216e-01,,False,True,False,True,0.115
0.12,0.12,0.12,0.5,1,1.793240064000000e-01,-1.793240064000000e-01,2.876083200000001e-01,3.561958400000000e-01,6.603420287053010e-01,6.778661962498786e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.5,2,1.793240064000000e-01,-1.793240064000000e-01,2.833689600000003e-01,3.583155200000002e-01,6.543466682975192e-01,6.706864148402859e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.52,1,1.864969666560000e-01,-1.864969666560000e-01,2.985366528000003e-01,3.507316736000002e-01,6.859411228415863e-01,7.040035557777166e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.52,2,1.864969666560001e-01,-1.864969666560001e-01,2.942972928000005e-01,3.528513536000000e-01,6.799457624338046e-01,6.968271381664133e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.54,1,1.936699269120001e-01,-1.936699269120001e-01,3.094649856000005e-01,3.452675072000000e-01,7.115402169778718e-01,7.301414052154773e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.54,2,1.936699269120001e-01,-1.936699269120001e-01,3.052256256000005e-01,3.473871871999999e-01,7.055448565700898e-01,7.229681130257714e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.56,1,2.008428871680001e-01,-2.008428871680001e-01,3.203933184000002e-01,3.398033408000004e-01,7.371393111141564e-01,7.562796937677010e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.56,2,2.008428871680001e-01,-2.008428871680001e-01,3.161539584000004e-01,3.419230208000003e-01,7.311439507063747e-01,7.491093130857930e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.58,1,2.080158474240001e-01,-2.080158474240001e-01,3.313216512000001e-01,3.343391744000002e-01,7.627384052504416e-01,7.824183774258359e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.58,2,2.080158474240001e-01,-2.080158474240001e-01,3.270822911999998e-01,3.364588544000002e-01,7.567430448426591e-01,7.752507155654006e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.6,1,2.151888076800001e-01,-2.151888076800001e-01,3.422499840000002e-01,3.288750080000001e-01,7.883374993867269e-01,8.085574178714595e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.6,2,2.151888076800001e-01,-2.151888076800001e-01,3.380106240000001e-01,3.309946880000002e-01,7.823421389789447e-01,8.013923006558262e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.62,1,2.223617679360001e-01,-2.223617679360001e-01,3.531783167999998e-01,3.234108416000003e-01,8.139365935230113e-01,8.346967815855159e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.62,2,2.223617679360001e-01,-2.223617679360001e-01,3.489389568000001e-01,3.255305216000002e-01,8.079412331152297e-01,8.275340510511839e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.64,1,2.295347281920001e-01,-2.295347281920001e-01,3.641066495999997e-01,3.179466752000001e-01,8.395356876592963e-01,8.608364391197955e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.64,2,2.295347281920001e-01,-2.295347281920001e-01,3.598672896000000e-01,3.200663552000002e-01,8.335403272515147e-01,8.536759515652895e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.66,1,2.367076884480001e-01,-2.367076884480001e-01,3.750349824000003e-01,3.124825088000001e-01,8.651347817955823e-01,8.869763644971923e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.66,2,2.367076884480001e-01,-2.367076884480001e-01,3.707956223999999e-01,3.146021888000002e-01,8.591394213877996e-01,8.798179888167752e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.68,1,2.438806487040001e-01,-2.438806487040001e-01,3.859633152000003e-01,3.070183424000002e-01,8.907338759318673e-01,9.131165347149479e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.68,2,2.438806487040001e-01,-2.438806487040001e-01,3.817239552000005e-01,3.091380223999998e-01,8.847385155240857e-01,9.059601509687186e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.7,1,2.510536089600002e-01,-2.510536089600002e-01,3.968916480000000e-01,3.015541760000002e-01,9.163329700681522e-01,9.392569293308335e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.7,2,2.510536089600001e-01,-2.510536089600001e-01,3.926522880000003e-01,3.036738560000000e-01,9.103376096603706e-01,9.321024275120752e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.72,1,2.582265692160001e-01,-2.582265692160001e-01,4.078199808000004e-01,2.960900096000001e-01,9.419320642044378e-01,9.653975301165388e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.72,2,2.582265692160001e-01,-2.582265692160001e-01,4.035806208000005e-01,2.982096895999999e-01,9.359367037966559e-01,9.582448090845668e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.74,1,2.653995294720002e-01,-2.653995294720002e-01,4.187483135999998e-01,2.906258432000002e-01,9.675311583407222e-01,9.915383207658751e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.74,2,2.653995294720002e-01,-2.653995294720002e-01,4.145089535999997e-01,2.927455232000002e-01,9.615357979329402e-01,9.843872873184127e-01,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.76,1,2.725724897280001e-01,-2.725724897280001e-01,4.296766463999997e-01,2.851616768000000e-01,9.931302524770071e-01,1.017679286647952e+00,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.76,2,2.725724897280001e-01,-2.725724897280001e-01,4.254372864000002e-01,2.872813568000001e-01,9.871348920692257e-01,1.010529854711708e+00,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.78,1,2.797454499840001e-01,-2.797454499840001e-01,4.406049792000000e-01,2.796975104000001e-01,1.018729346613293e+00,1.043820414597421e+00,4.793958400012288e-05,,False,True,False,True,0.12
0.12,0.12,0.12,0.78,2,2.797454499840001e-01,-2.797454499840001e-01,4.363656191999998e-01,2.818171904000003e-01,1.012733986205510e+00,1.036672504519243e+00,0.000000000000000e+00,,False,False,False,True,0.12
0.12,0.12,0.12,0.8,1,2.869184102400001e-01,-2.869184102400001e-01,4.515333120000004e-01,2.742333440000000e-01,1.044328440749578e+00,1.069961692735471e+00,1.268506624000026e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.8,2,2.869184102400002e-01,-2.869184102400002e-01,4.472939519999998e-01,2.763530240000002e-01,1.038333080341796e+00,1.062815230659454e+00,1.056538624000009e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.82,1,2.940913704960001e-01,-2.940913704960001e-01,4.624616448000001e-01,2.687691776000002e-01,1.069927534885863e+00,1.096103110316428e+00,2.532219289600018e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.82,2,2.940913704960002e-01,-2.940913704960002e-01,4.582222848000005e-01,2.708888576000001e-01,1.063932174478082e+00,1.088958027634763e+00,2.320251289600045e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.84,1,3.012643307520002e-01,-3.012643307520002e-01,4.733899776000005e-01,2.633050112000001e-01,1.095526629022149e+00,1.122244657595802e+00,3.795931955200038e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.84,2,3.012643307520001e-01,-3.012643307520001e-01,4.691506176000005e-01,2.654246912000000e-01,1.089531268614367e+00,1.115100890463123e+00,3.583963955200031e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.86,1,3.084372910080002e-01,-3.084372910080002e-01,4.843183104000006e-01,2.578408448000000e-01,1.121125723158434e+00,1.148386325716333e+00,5.059644620800052e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.86,2,3.084372910080002e-01,-3.084372910080002e-01,4.800789504000005e-01,2.599605248000000e-01,1.115130362750652e+00,1.141243814618979e+00,4.847676620800040e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.88,1,3.156102512640001e-01,-3.156102512640001e-01,4.952466432000000e-01,2.523766784000001e-01,1.146724817294718e+00,1.174528106609277e+00,6.323357286400011e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.88,2,3.156102512640001e-01,-3.156102512640001e-01,4.910072832000003e-01,2.544963584000001e-01,1.140729456886937e+00,1.167386795982155e+00,6.111389286400021e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.9,1,3.227832115200001e-01,-3.227832115200001e-01,5.061749759999998e-01,2.469125120000000e-01,1.172323911431003e+00,1.200669992908568e+00,7.587069951999997e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.9,2,3.227832115200002e-01,-3.227832115200002e-01,5.019356160000004e-01,2.490321920000000e-01,1.166328551023222e+00,1.193529830793458e+00,7.375101952000040e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.92,1,3.299561717760003e-01,-3.299561717760003e-01,5.171033087999997e-01,2.414483456000000e-01,1.197923005567288e+00,1.226811977875960e+00,8.850782617600012e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.92,2,3.299561717760003e-01,-3.299561717760003e-01,5.128639488000005e-01,2.435680256000000e-01,1.191927645159508e+00,1.219672915615991e+00,8.638814617600055e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.94,1,3.371291320320000e-01,-3.371291320320000e-01,5.280316416000003e-01,2.359841792000000e-01,1.223522099703574e+00,1.252954055335535e+00,1.011449528320001e-01,,False,True,False,True,0.12
0.12,0.12,0.12,0.94,2,3.371291320320000e-01,-3.371291320320000e-01,5.237922816000004e-01,2.381038592000000e-01,1.217526739295792e+00,1.245816047301340e+00,9.902527283200019e-02,,False,True,False,True,0.12
0.12,0.12,0.12,0.96,1,3.443020922880002e-01,-3.443020922880002e-01,5.389599744000005e-01,2.305200128000002e-01,1.249121193839859e+00,1.279096219616247e+00,1.137820794880005e-01,,False,True,False,True,0.12
0.12,0.12,0.12,0.96,2,3.443020922880001e-01,-3.443020922880001e-01,5.347206143999998e-01,2.326396928000002e-01,1.243125833432077e+00,1.271959222959931e+00,1.116623994880000e-01,,False,True,False,True,0.12
0.12,0.12,0.12,0.98,1,3.514750525440002e-01,-3.514750525440002e-01,5.498883072000004e-01,2.250558464000000e-01,1.274720287976145e+00,1.305238465501365e+00,1.264192061440004e-01,,False,True,False,True,0.12
0.12,0.12,0.12,0.98,2,3.514750525440001e-01,-3.514750525440001e-01,5.456489472000001e-01,2.271755264000001e-01,1.268724927568362e+00,1.298102439934963e+00,1.242995261440002e-01,,False,True,False,True,0.12
0.12,0.12,0.12,1.0,1,3.586480128000001e-01,-3.586480128000001e-01,5.608166400000004e-01,2.195916800000000e-01,1.300319382112430e+00,1.331380788183875e+00,1.390563328000003e-01,,False,True,False,True,0.12
0.12,0.12,0.12,1.0,2,3.586480128000001e-01,-3.586480128000001e-01,5.565772800000003e-01,2.217113600000000e-01,1.294324021704647e+00,1.324245695779432e+00,1.369366528000002e-01,,False,True,False,True,0.12
0.125,0.125,0.125,0.5,1,1.708984374999999e-01,-1.708984374999999e-01,2.814670138888892e-01,3.592664930555556e-01,6.397413565031937e-01,6.585740834483832e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.5,2,1.708984375000000e-01,-1.708984375000000e-01,2.766927083333333e-01,3.616536458333333e-01,6.329894688356136e-01,6.504310287333359e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.52,1,1.777343749999999e-01,-1.777343749999999e-01,2.921006944444444e-01,3.539496527777777e-01,6.644471272868381e-01,6.838488831651837e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.52,2,1.777343749999999e-01,-1.777343749999999e-01,2.873263888888891e-01,3.563368055555556e-01,6.576952396192584e-01,6.757098839252530e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.54,1,1.845703124999999e-01,-1.845703124999999e-01,3.027343750000003e-01,3.486328125000000e-01,6.891528980704831e-01,7.091242544518935e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.54,2,1.845703124999999e-01,-1.845703124999999e-01,2.979600694444446e-01,3.510199652777779e-01,6.824010104029030e-01,7.009890248489941e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.56,1,1.914062500000000e-01,-1.914062500000000e-01,3.133680555555552e-01,3.433159722222222e-01,7.138586688541269e-01,7.344001382944644e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.56,2,1.914062500000000e-01,-1.914062500000000e-01,3.085937500000000e-01,3.457031249999999e-01,7.071067811865474e-01,7.262684216682562e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.58,1,1.982421875000000e-01,-1.982421875000000e-01,3.240017361111112e-01,3.379991319444445e-01,7.385644396377721e-01,7.596764835317709e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.58,2,1.982421874999999e-01,-1.982421874999999e-01,3.192274305555554e-01,3.403862847222221e-01,7.318125519701917e-01,7.515480485608010e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.6,1,2.050781249999999e-01,-2.050781249999999e-01,3.346354166666667e-01,3.326822916666667e-01,7.632702104214164e-01,7.849532455915811e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.6,2,2.050781250000000e-01,-2.050781250000000e-01,3.298611111111108e-01,3.350694444444444e-01,7.565183227538361e-01,7.768278830654116e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.62,1,2.119140624999999e-01,-2.119140624999999e-01,3.452690972222224e-01,3.273654513888890e-01,7.879759812050613e-01,8.102303854630543e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.62,2,2.119140624999999e-01,-2.119140624999999e-01,3.404947916666666e-01,3.297526041666667e-01,7.812240935374808e-01,8.021079055523154e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.64,1,2.187500000000000e-01,-2.187500000000000e-01,3.559027777777779e-01,3.220486111111112e-01,8.126817519887055e-01,8.355078688556760e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.64,2,2.187500000000000e-01,-2.187500000000000e-01,3.511284722222219e-01,3.244357638888890e-01,8.059298643211253e-01,8.273880987906743e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.66,1,2.255859375000000e-01,-2.255859375000000e-01,3.665364583333330e-01,3.167317708333333e-01,8.373875227723496e-01,8.607856655063375e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.66,2,2.255859374999999e-01,-2.255859374999999e-01,3.617621527777776e-01,3.191189236111110e-01,8.306356351047699e-01,8.526684475930043e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.68,1,2.324218749999999e-01,-2.324218749999999e-01,3.771701388888892e-01,3.114149305555556e-01,8.620932935559951e-01,8.860637486049850e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.68,2,2.324218750000001e-01,-2.324218750000001e-01,3.723958333333334e-01,3.138020833333333e-01,8.553414058884149e-01,8.779489385210132e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.7,1,2.392578124999999e-01,-2.392578124999999e-01,3.878038194444442e-01,3.060980902777778e-01,8.867990643396388e-01,9.113420943158154e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.7,2,2.392578124999999e-01,-2.392578124999999e-01,3.830295138888887e-01,3.084852430555556e-01,8.800471766720590e-01,9.032295596408335e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.72,1,2.460937499999999e-01,-2.460937499999999e-01,3.984375000000002e-01,3.007812500000002e-01,9.115048351232837e-01,9.366206813760042e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.72,2,2.460937499999999e-01,-2.460937499999999e-01,3.936631944444445e-01,3.031684027777778e-01,9.047529474557040e-01,9.285103003182399e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.74,1,2.529296874999999e-01,-2.529296874999999e-01,4.090711805555554e-01,2.954644097222221e-01,9.362106059069278e-01,9.618994907576640e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.74,2,2.529296874999999e-01,-2.529296874999999e-01,4.042968749999999e-01,2.978515625000000e-01,9.294587182393486e-01,9.537911510464190e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.76,1,2.597656249999999e-01,-2.597656249999999e-01,4.197048611111113e-01,2.901475694444444e-01,9.609163766905732e-01,9.871785053817527e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.76,2,2.597656249999999e-01,-2.597656249999999e-01,4.149305555555555e-01,2.925347222222221e-01,9.541644890229929e-01,9.790721033004310e-01,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.78,1,2.666015624999999e-01,-2.666015624999999e-01,4.303385416666667e-01,2.848307291666666e-01,9.856221474742175e-01,1.012457709874807e+00,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.78,2,2.666015624999999e-01,-2.666015624999999e-01,4.255642361111108e-01,2.872178819444445e-01,9.788702598066372e-01,1.004353149413641e+00,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.8,1,2.734375000000000e-01,-2.734375000000000e-01,4.409722222222225e-01,2.795138888888888e-01,1.010327918257863e+00,1.037737090361244e+00,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.8,2,2.734374999999998e-01,-2.734374999999998e-01,4.361979166666666e-01,2.819010416666667e-01,1.003576030590282e+00,1.029634282472355e+00,0.000000000000000e+00,,False,False,False,True,0.125
0.125,0.125,0.125,0.82,1,2.802734374999999e-01,-2.802734374999999e-01,4.516059027777775e-01,2.741970486111110e-01,1.035033689041506e+00,1.063016634285274e+00,6.076388888888618e-03,,False,True,False,True,0.125
0.125,0.125,0.125,0.82,2,2.802734375000000e-01,-2.802734375000000e-01,4.468315972222222e-01,2.765842013888888e-01,1.028281801373927e+00,1.054915496225605e+00,3.689236111111105e-03,,False,True,False,True,0.125
0.125,0.125,0.125,0.84,1,2.871093749999999e-01,-2.871093749999999e-01,4.622395833333333e-01,2.688802083333333e-01,1.059739459825151e+00,1.088296330257645e+00,1.822916666666652e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.84,2,2.871093749999999e-01,-2.871093749999999e-01,4.574652777777776e-01,2.712673611111110e-01,1.052987572157571e+00,1.080196785007602e+00,1.584201388888873e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.86,1,2.939453124999999e-01,-2.939453124999999e-01,4.728732638888887e-01,2.635633680555555e-01,1.084445230608795e+00,1.113576167923242e+00,3.038194444444425e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.86,2,2.939453124999999e-01,-2.939453124999999e-01,4.680989583333332e-01,2.659505208333333e-01,1.077693342941216e+00,1.105478143670827e+00,2.799479166666652e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.88,1,3.007812499999998e-01,-3.007812499999998e-01,4.835069444444447e-01,2.582465277777778e-01,1.109151001392440e+00,1.138856137846332e+00,4.253472222222215e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.88,2,3.007812499999999e-01,-3.007812499999999e-01,4.787326388888886e-01,2.606336805555555e-01,1.102399113724860e+00,1.130759567528096e+00,4.014756944444425e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.9,1,3.076171874999999e-01,-3.076171874999999e-01,4.941406249999996e-01,2.529296875000001e-01,1.133856772176084e+00,1.164136231410740e+00,5.468749999999967e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.9,2,3.076171874999999e-01,-3.076171874999999e-01,4.893663194444449e-01,2.553168402777777e-01,1.127104884508505e+00,1.156041052302231e+00,5.230034722222232e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.92,1,3.144531249999999e-01,-3.144531249999999e-01,5.047743055555555e-01,2.476128472222223e-01,1.158562542959729e+00,1.189416440732780e+00,6.684027777777768e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.92,2,3.144531250000000e-01,-3.144531250000000e-01,4.999999999999999e-01,2.500000000000000e-01,1.151810655292149e+00,1.181322594082185e+00,6.445312499999994e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.94,1,3.212890624999999e-01,-3.212890624999999e-01,5.154079861111107e-01,2.422960069444444e-01,1.183268313743373e+00,1.214696758585022e+00,7.899305555555525e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.94,2,3.212890624999999e-01,-3.212890624999999e-01,5.106336805555552e-01,2.446831597222223e-01,1.176516426075794e+00,1.206604189284691e+00,7.660590277777751e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.96,1,3.281249999999999e-01,-3.281249999999999e-01,5.260416666666667e-01,2.369791666666667e-01,1.207974084527018e+00,1.239977178329415e+00,9.114583333333331e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.96,2,3.281249999999999e-01,-3.281249999999999e-01,5.212673611111109e-01,2.393663194444444e-01,1.201222196859438e+00,1.231885834620630e+00,8.875868055555536e-02,,False,True,False,True,0.125
0.125,0.125,0.125,0.98,1,3.349609374999999e-01,-3.349609374999999e-01,5.366753472222219e-01,2.316623263888888e-01,1.232679855310663e+00,1.265257693858403e+00,1.032986111111108e-01,,False,True,False,True,0.125
0.125,0.125,0.125,0.98,2,3.349609374999999e-01,-3.349609374999999e-01,5.319010416666663e-01,2.340494791666666e-01,1.225927967643083e+00,1.257167527065448e+00,1.009114583333331e-01,,False,True,False,True,0.125
