d,q,gamma,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,diqkd_rate_raw,chsh_valid,chsh_sensitive,regime,shared_p,p
0.0249,0.0249,0.0249,2,8.229102883428905e-01,-8.229102883428905e-01,8.893131179196443e-01,5.534344104017756e-02,2.421449562949134e+00,2.423269827620967e+00,6.005596362645227e-02,True,True,unmasked,True,0.0249
0.025,0.025,0.025,1,8.222527083333330e-01,-8.222527083333330e-01,8.889312500000000e-01,5.553437499999998e-02,2.419979561590277e+00,2.421816081859284e+00,5.770774670597179e-02,True,True,unmasked,True,0.025
0.025,0.025,0.025,2,8.222527083333331e-01,-8.222527083333331e-01,8.888902777777774e-01,5.555486111111110e-02,2.419921618117929e+00,2.421755926834375e+00,5.756228285339993e-02,True,True,unmasked,True,0.025
0.0251,0.0251,0.0251,1,8.215955410571137e-01,-8.215955410571137e-01,8.885090698384006e-01,5.574546508079992e-02,2.418453133805201e+00,2.420303782809118e+00,5.522077467386433e-02,True,True,unmasked,True,0.0251
0.0251,0.0251,0.0251,2,8.215955410571137e-01,-8.215955410571137e-01,8.884676067914672e-01,5.576619660426652e-02,2.418394496201890e+00,2.420242898060183e+00,5.507379341287266e-02,True,True,unmasked,True,0.0251
0.0252,0.0252,0.0252,1,8.209387863235937e-01,-8.209387863235937e-01,8.880870626627585e-01,5.595646866862078e-02,2.416927534082692e+00,2.418792361290585e+00,5.273898252725218e-02,True,True,unmasked,True,0.0252
0.0252,0.0252,0.0252,2,8.209387863235936e-01,-8.209387863235936e-01,8.880451049095164e-01,5.597744754524157e-02,2.416868196859010e+00,2.418730740900449e+00,5.259047452255361e-02,True,True,unmasked,True,0.0252
0.0253,0.0253,0.0253,1,8.202824439421944e-01,-8.202824439421944e-01,8.876652284368139e-01,5.616738578159277e-02,2.415402762101953e+00,2.417281816930381e+00,5.026234965756615e-02,True,True,unmasked,True,0.0253
0.0253,0.0253,0.0253,2,8.202824439421944e-01,-8.202824439421944e-01,8.876227720807395e-01,5.618861395963001e-02,2.415342719747383e+00,2.417219454957349e+00,5.011230555879576e-02,True,True,unmasked,True,0.0253
0.0254,0.0254,0.0254,1,8.196265137223921e-01,-8.196265137223921e-01,8.872435671243123e-01,5.637821643784389e-02,2.413878817542270e+00,2.415772149355313e+00,4.779085561294572e-02,True,True,unmasked,True,0.0254
0.0254,0.0254,0.0254,2,8.196265137223920e-01,-8.196265137223920e-01,8.872006082539576e-01,5.639969587302117e-02,2.413818064525191e+00,2.415709039833163e+00,4.763926605473889e-02,True,True,unmasked,True,0.0254
0.0255,0.0255,0.0255,1,8.189709954737220e-01,-8.189709954737220e-01,8.868220786889998e-01,5.658896065550000e-02,2.412355700083015e+00,2.414263358192306e+00,4.532448009640977e-02,True,True,unmasked,True,0.0255
0.0255,0.0255,0.0255,2,8.189709954737219e-01,-8.189709954737219e-01,8.867786133780000e-01,5.661069331100002e-02,2.412294230850707e+00,2.414199495130282e+00,4.517133569849330e-02,True,True,unmasked,True,0.0255
0.0256,0.0256,0.0256,1,8.183158890057770e-01,-8.183158890057770e-01,8.864007630946309e-01,5.679961845268482e-02,2.410833409403653e+00,2.412755443068409e+00,4.286320296406576e-02,True,True,unmasked,True,0.0256
0.0256,0.0256,0.0256,2,8.183158890057769e-01,-8.183158890057769e-01,8.863567874017055e-01,5.682160629914741e-02,2.410771218382303e+00,2.412690820451213e+00,4.270849433133583e-02,True,True,unmasked,True,0.0256
0.0257,0.0257,0.0257,1,8.176611941282054e-01,-8.176611941282054e-01,8.859796203049595e-01,5.701018984751988e-02,2.409311945183727e+00,2.411248403610780e+00,4.040700422331600e-02,True,True,unmasked,True,0.0257
0.0257,0.0257,0.0257,2,8.176611941282053e-01,-8.176611941282053e-01,8.859351302739199e-01,5.703243486303979e-02,2.409249026778440e+00,2.411183015398566e+00,4.025072194593082e-02,True,True,unmasked,True,0.0257
0.0258,0.0258,0.0258,1,8.170069106507160e-01,-8.170069106507160e-01,8.855586502837499e-01,5.722067485812475e-02,2.407791307102877e+00,2.409742239446704e+00,3.795586403113937e-02,True,True,unmasked,True,0.0258
0.0258,0.0258,0.0258,2,8.170069106507163e-01,-8.170069106507163e-01,8.855136419434997e-01,5.724317902824953e-02,2.407727655697677e+00,2.409676079575068e+00,3.779799868459455e-02,True,True,unmasked,True,0.0258
0.0259,0.0259,0.0259,1,8.163530383830757e-01,-8.163530383830757e-01,8.851378529947667e-01,5.743107350261682e-02,2.406271494840831e+00,2.408236950203584e+00,3.550976269235118e-02,True,True,unmasked,True,0.0259
0.0259,0.0259,0.0259,2,8.163530383830756e-01,-8.163530383830756e-01,8.850923223593106e-01,5.745383882034469e-02,2.406207104798666e+00,2.408170012583561e+00,3.535030483756707e-02,True,True,unmasked,True,0.0259
0.026,0.026,0.026,1,8.156995771351032e-01,-8.156995771351032e-01,8.847172284017770e-01,5.764138579911107e-02,2.404752508077389e+00,2.406732535508928e+00,3.306868065790769e-02,True,True,unmasked,True,0.026
0.026,0.026,0.026,2,8.156995771351031e-01,-8.156995771351031e-01,8.846711714702218e-01,5.766441426488884e-02,2.404687373740143e+00,2.406664814026981e+00,3.290762084131293e-02,True,True,unmasked,True,0.026
0.0261,0.0261,0.0261,1,8.150465267166825e-01,-8.150465267166825e-01,8.842967764685585e-01,5.785161176572082e-02,2.403234346492462e+00,2.405228994990383e+00,3.063259852326738e-02,True,True,unmasked,True,0.0261
0.0261,0.0261,0.0261,2,8.150465267166828e-01,-8.150465267166828e-01,8.842501892251171e-01,5.787490538744161e-02,2.403168462180954e+00,2.405160483508395e+00,3.046992727687947e-02,True,True,unmasked,True,0.0261
0.0262,0.0262,0.0262,1,8.143938869377482e-01,-8.143938869377482e-01,8.838764971588855e-01,5.806175142055676e-02,2.401717009766024e+00,2.403726328275692e+00,2.820149702671149e-02,True,True,unmasked,True,0.0262
0.0262,0.0262,0.0262,2,8.143938869377482e-01,-8.143938869377482e-01,8.838293755728832e-01,5.808531221355803e-02,2.401650369780019e+00,2.403657020630960e+00,2.803720486821959e-02,True,True,unmasked,True,0.0262
0.0263,0.0263,0.0263,1,8.137416576082972e-01,-8.137416576082972e-01,8.834563904365438e-01,5.827180478172789e-02,2.400200497578158e+00,2.402224534992735e+00,2.577535704776501e-02,True,True,unmasked,True,0.0263
0.0263,0.0263,0.0263,2,8.137416576082972e-01,-8.137416576082972e-01,8.834087304624213e-01,5.829563476878913e-02,2.400133096196371e+00,2.402154424997965e+00,2.560943448061381e-02,True,True,unmasked,True,0.0263
0.0264,0.0264,0.0264,1,8.130898385383829e-01,-8.130898385383829e-01,8.830364562653186e-01,5.848177186734083e-02,2.398684809609021e+00,2.400723614769501e+00,2.335415960557707e-02,True,True,unmasked,True,0.0264
0.0264,0.0264,0.0264,2,8.130898385383828e-01,-8.130898385383828e-01,8.829882538426376e-01,5.850587307868164e-02,2.398616641089126e+00,2.400652696212798e+00,2.318659711904680e-02,True,True,unmasked,True,0.0264
0.0265,0.0265,0.0265,1,8.124384295381131e-01,-8.124384295381131e-01,8.826166946090005e-01,5.869165269550002e-02,2.397169945538858e+00,2.399223567234094e+00,2.093788585736300e-02,True,True,unmasked,True,0.0265
0.0265,0.0265,0.0265,2,8.124384295381131e-01,-8.124384295381131e-01,8.825679456624447e-01,5.871602716877782e-02,2.397101004117488e+00,2.399151833878951e+00,2.076867392664994e-02,True,True,unmasked,True,0.0265
0.0266,0.0266,0.0266,1,8.117874304176562e-01,-8.117874304176562e-01,8.821971054313840e-01,5.890144728430791e-02,2.395655905048005e+00,2.397724392014740e+00,1.852651709686337e-02,True,True,unmasked,True,0.0266
0.0266,0.0266,0.0266,2,8.117874304176562e-01,-8.117874304176562e-01,8.821478058707681e-01,5.892609706461584e-02,2.395586184940763e+00,2.397651837600039e+00,1.835564618316354e-02,True,True,unmasked,True,0.0266
0.0267,0.0267,0.0267,1,8.111368409872378e-01,-8.111368409872378e-01,8.817776886962700e-01,5.911115565186479e-02,2.394142687816886e+00,2.396226088739785e+00,1.612003475282475e-02,True,True,unmasked,True,0.0267
0.0267,0.0267,0.0267,2,8.111368409872379e-01,-8.111368409872379e-01,8.817278344165407e-01,5.913608279172954e-02,2.394072183218351e+00,2.396152706979786e+00,1.594749530341188e-02,True,True,unmasked,True,0.0267
0.0268,0.0268,0.0268,1,8.104866610571415e-01,-8.104866610571415e-01,8.813584443674627e-01,5.932077781626881e-02,2.392630293526014e+00,2.394728657037692e+00,1.371842038749427e-02,True,True,unmasked,True,0.0268
0.0268,0.0268,0.0268,2,8.104866610571412e-01,-8.104866610571412e-01,8.813080312487032e-01,5.934598437564871e-02,2.392558998609742e+00,2.394654441622021e+00,1.354420283579971e-02,True,True,unmasked,True,0.0268
0.0269,0.0269,0.0269,1,8.098368904377051e-01,-8.098368904377051e-01,8.809393724087674e-01,5.953031379561591e-02,2.391118721855978e+00,2.393232096537036e+00,1.132165569513899e-02,True,True,unmasked,True,0.0269
0.0269,0.0269,0.0269,2,8.098368904377050e-01,-8.098368904377050e-01,8.808883963162026e-01,5.955580184189849e-02,2.391046630774516e+00,2.393157041130684e+00,1.114575046083643e-02,True,True,unmasked,True,0.0269
0.027,0.027,0.027,1,8.091875289393272e-01,-8.091875289393272e-01,8.805204727839991e-01,5.973976360799994e-02,2.389607972487469e+00,2.391736406866519e+00,8.929722500610637e-03,True,True,unmasked,True,0.027
0.027,0.027,0.027,2,8.091875289393272e-01,-8.091875289393272e-01,8.804689295679993e-01,5.976553521599994e-02,2.389535079372354e+00,2.391660505109831e+00,8.752119989689167e-03,True,True,unmasked,True,0.027
0.0271,0.0271,0.0271,1,8.085385763724642e-01,-8.085385763724642e-01,8.801017454569746e-01,5.994912727151282e-02,2.388098045101260e+00,2.390241587654959e+00,6.542602757897531e-03,True,True,unmasked,True,0.0271
0.0271,0.0271,0.0271,2,8.085385763724642e-01,-8.085385763724642e-01,8.800496309530600e-01,5.997518452347006e-02,2.388024344063028e+00,2.390164833163628e+00,6.363293362744993e-03,True,True,unmasked,True,0.0271
0.0272,0.0272,0.0272,1,8.078900325476256e-01,-8.078900325476256e-01,8.796831903915120e-01,6.015840480424388e-02,2.386588939378203e+00,2.388747638531281e+00,4.160278548708707e-03,True,True,unmasked,True,0.0272
0.0272,0.0272,0.0272,2,8.078900325476254e-01,-8.078900325476254e-01,8.796305004203575e-01,6.018474978982114e-02,2.386514424506395e+00,2.388670024896341e+00,3.979252648190656e-03,True,True,unmasked,True,0.0272
0.0273,0.0273,0.0273,1,8.072418972753823e-01,-8.072418972753823e-01,8.792648075514378e-01,6.036759622428077e-02,2.385080654999247e+00,2.387254559124540e+00,1.782732081099248e-03,True,True,unmasked,True,0.0273
0.0273,0.0273,0.0273,2,8.072418972753822e-01,-8.072418972753822e-01,8.792115379188762e-01,6.039423104056157e-02,2.385005320362415e+00,2.387176079912359e+00,1.599980040636884e-03,True,True,unmasked,True,0.0273
0.0274,0.0274,0.0274,1,8.065941703663631e-01,-8.065941703663631e-01,8.788465969005826e-01,6.057670154970880e-02,2.383573191645430e+00,2.385762349063910e+00,-5.900543119063961e-04,True,True,unmasked,True,0.0274
0.0274,0.0274,0.0274,2,8.065941703663632e-01,-8.065941703663632e-01,8.787927433976098e-01,6.060362830119542e-02,2.383497031291145e+00,2.385682997816180e+00,-7.745421402579611e-04,True,True,unmasked,True,0.0274
0.0275,0.0275,0.0275,1,8.059468516312502e-01,-8.059468516312502e-01,8.784285584027776e-01,6.078572079861111e-02,2.382066548997865e+00,2.384271007978671e+00,-2.958098173680423e-03,True,True,unmasked,True,0.0275
0.0275,0.0275,0.0275,2,8.059468516312502e-01,-8.059468516312502e-01,8.783741168055554e-01,6.081294159722224e-02,2.381989556952717e+00,2.384190778212401e+00,-3.144331451155002e-03,True,True,unmasked,True,0.0275
0.0276,0.0276,0.0276,1,8.052999408807860e-01,-8.052999408807860e-01,8.780106920218617e-01,6.099465398906875e-02,2.380560726737762e+00,2.382780535498228e+00,-5.321416925300082e-03,True,True,unmasked,True,0.0276
0.0276,0.0276,0.0276,2,8.052999408807859e-01,-8.052999408807859e-01,8.779556580917240e-01,6.102217095413757e-02,2.380482897007371e+00,2.382699420705742e+00,-5.509405326341588e-03,True,True,unmasked,True,0.0276
0.0277,0.0277,0.0277,1,8.046534379257714e-01,-8.046534379257714e-01,8.775929977216784e-01,6.120350113916079e-02,2.379055724546422e+00,2.381290931252110e+00,-7.680027866868167e-03,True,True,unmasked,True,0.0277
0.0277,0.0277,0.0277,2,8.046534379257714e-01,-8.046534379257714e-01,8.775373672051345e-01,6.123131639743272e-02,2.378977051115443e+00,2.381208924901032e+00,-7.869781079053562e-03,True,True,unmasked,True,0.0277
0.0278,0.0278,0.0278,1,8.040073425770607e-01,-8.040073425770607e-01,8.771754754660712e-01,6.141226226696384e-02,2.377551542105216e+00,2.379802194869948e+00,-1.003394817882197e-02,True,True,unmasked,True,0.0278
0.0278,0.0278,0.0278,2,8.040073425770609e-01,-8.040073425770609e-01,8.771192440948101e-01,6.144037795259446e-02,2.377472018937349e+00,2.379719290403201e+00,-1.022547590278133e-02,True,True,unmasked,True,0.0278
0.0279,0.0279,0.0279,1,8.033616546455711e-01,-8.033616546455711e-01,8.767581252188945e-01,6.162093739055279e-02,2.376048179095626e+00,2.378314325981509e+00,-1.238319492317430e-02,True,True,unmasked,True,0.0279
0.0279,0.0279,0.0279,2,8.033616546455712e-01,-8.033616546455712e-01,8.767012887097887e-01,6.164935564510558e-02,2.375967800133611e+00,2.378230516817303e+00,-1.257650687252043e-02,True,True,unmasked,True,0.0279
0.028,0.028,0.028,1,8.027163739422717e-01,-8.027163739422717e-01,8.763409469439998e-01,6.182952652799997e-02,2.374545635199198e+00,2.376827324216663e+00,-1.472778504480887e-02,True,True,unmasked,True,0.028
0.028,0.028,0.028,2,8.027163739422718e-01,-8.027163739422718e-01,8.762835009991106e-01,6.185824950044442e-02,2.374464394364833e+00,2.376742603748490e+00,-1.492289094605437e-02,True,True,unmasked,True,0.028
0.0281,0.0281,0.0281,1,8.020715002781916e-01,-8.020715002781916e-01,8.759239406052473e-01,6.203802969737587e-02,2.373043910097580e+00,2.375341189205402e+00,-1.706773537268880e-02,True,True,unmasked,True,0.0281
0.0281,0.0281,0.0281,2,8.020715002781917e-01,-8.020715002781917e-01,8.758658809118290e-01,6.206705954408512e-02,2.372961801291721e+00,2.375255550802030e+00,-1.726464496517266e-02,True,True,unmasked,True,0.0281
0.0282,0.0282,0.0282,1,8.014270334644182e-01,-8.014270334644182e-01,8.755071061665024e-01,6.224644691674878e-02,2.371543003472505e+00,2.373855920577844e+00,-1.940306262108960e-02,True,True,unmasked,True,0.0282
0.0282,0.0282,0.0282,2,8.014270334644185e-01,-8.014270334644185e-01,8.754484283970045e-01,6.227578580149757e-02,2.371460020575072e+00,2.373769357583304e+00,-1.960178565690196e-02,True,True,unmasked,True,0.0282
0.0283,0.0283,0.0283,1,8.007829733120940e-01,-8.007829733120940e-01,8.750904435916302e-01,6.245477820418480e-02,2.370042915005787e+00,2.372371517964211e+00,-2.173378339080656e-02,True,True,unmasked,True,0.0283
0.0283,0.0283,0.0283,2,8.007829733120939e-01,-8.007829733120939e-01,8.750311434037050e-01,6.248442829814737e-02,2.369959051875771e+00,2.372284023697798e+00,-2.193432963471242e-02,True,True,unmasked,True,0.0283
0.0284,0.0284,0.0284,1,8.001393196324198e-01,-8.001393196324198e-01,8.746739528445043e-01,6.266302357774792e-02,2.368543644379332e+00,2.370887980994852e+00,-2.405991417033548e-02,True,True,unmasked,True,0.0284
0.0284,0.0284,0.0284,2,8.001393196324197e-01,-8.001393196324197e-01,8.746140258810082e-01,6.269298705949580e-02,2.368458894854804e+00,2.370799548751110e+00,-2.426229339969743e-02,True,True,unmasked,True,0.0284
0.0285,0.0285,0.0285,1,7.994960722366545e-01,-7.994960722366545e-01,8.742576338890002e-01,6.287118305550000e-02,2.367045191275133e+00,2.369405309300231e+00,-2.638147133704205e-02,True,True,unmasked,True,0.0285
0.0285,0.0285,0.0285,2,7.994960722366544e-01,-7.994960722366544e-01,8.741970757780002e-01,6.290146211100001e-02,2.366959549173244e+00,2.369315932348951e+00,-2.658569334174876e-02,True,True,unmasked,True,0.0285
0.0286,0.0286,0.0286,1,7.988532309361116e-01,-7.988532309361116e-01,8.738414866889979e-01,6.307925665550076e-02,2.365547555375264e+00,2.367923502510926e+00,-2.869847115832658e-02,True,True,unmasked,True,0.0286
0.0286,0.0286,0.0286,2,7.988532309361114e-01,-7.988532309361114e-01,8.737802930437744e-01,6.310985347811267e-02,2.365461014492257e+00,2.367833174097135e+00,-2.890454574071533e-02,True,True,unmasked,True,0.0286
0.0287,0.0287,0.0287,1,7.982107955421665e-01,-7.982107955421665e-01,8.734255112083841e-01,6.328724439580789e-02,2.364050736361900e+00,2.366442560257641e+00,-3.101092979274123e-02,True,True,unmasked,True,0.0287
0.0287,0.0287,0.0287,2,7.982107955421662e-01,-7.982107955421662e-01,8.733636776274349e-01,6.331816118628245e-02,2.363963290473111e+00,2.366351273601598e+00,-3.121886676752506e-02,True,True,unmasked,True,0.0287
0.0288,0.0288,0.0288,1,7.975687658662475e-01,-7.975687658662475e-01,8.730097074110466e-01,6.349514629447681e-02,2.362554733917289e+00,2.364962482171191e+00,-3.331886329113587e-02,True,True,unmasked,True,0.0288
0.0288,0.0288,0.0288,2,7.975687658662475e-01,-7.975687658662475e-01,8.729472294780924e-01,6.352638526095364e-02,2.362466376777156e+00,2.364870230468375e+00,-3.352867248532854e-02,True,True,unmasked,True,0.0288
0.0289,0.0289,0.0289,1,7.969271417198420e-01,-7.969271417198420e-01,8.725940752608777e-01,6.370296236956076e-02,2.361059547723769e+00,2.363483267882507e+00,-3.562228759775166e-02,True,True,unmasked,True,0.0289
0.0289,0.0289,0.0289,2,7.969271417198421e-01,-7.969271417198421e-01,8.725309485448675e-01,6.373452572756601e-02,2.360970273065839e+00,2.363390044303617e+00,-3.583397885059214e-02,True,True,unmasked,True,0.0289
0.029,0.029,0.029,1,7.962859229144957e-01,-7.962859229144957e-01,8.721786147217777e-01,6.391069263911109e-02,2.359565177463773e+00,2.362004917022646e+00,-3.792121855130648e-02,True,True,unmasked,True,0.029
0.029,0.029,0.029,2,7.962859229144956e-01,-7.962859229144956e-01,8.721148347768886e-01,6.394258261155553e-02,2.359474979000703e+00,2.361910714713585e+00,-3.813480171419159e-02,True,True,unmasked,True,0.029
0.0291,0.0291,0.0291,1,7.956451092618102e-01,-7.956451092618102e-01,8.717633257576469e-01,6.411833712117680e-02,2.358071622819814e+00,2.360527429222775e+00,-4.021567188608777e-02,True,True,unmasked,True,0.0291
0.0291,0.0291,0.0291,2,7.956451092618102e-01,-7.956451092618102e-01,8.716988881232934e-01,6.415055593835359e-02,2.357980494243384e+00,2.360432241304650e+00,-4.043115682249065e-02,True,True,unmasked,True,0.0291
0.0292,0.0292,0.0292,1,7.950047005734434e-01,-7.950047005734434e-01,8.713482083323902e-01,6.432589583380478e-02,2.356578883474488e+00,2.359050804114178e+00,-4.250566323300609e-02,True,True,unmasked,True,0.0292
0.0292,0.0292,0.0292,2,7.950047005734433e-01,-7.950047005734433e-01,8.712831085332249e-01,6.435844573338736e-02,2.356486818455600e+00,2.358954623683287e+00,-4.272305981840996e-02,True,True,unmasked,True,0.0292
0.0293,0.0293,0.0293,1,7.943646966611128e-01,-7.943646966611128e-01,8.709332624099198e-01,6.453336879503989e-02,2.355086959110490e+00,2.357575041328261e+00,-4.479120812063431e-02,True,True,unmasked,True,0.0293
0.0293,0.0293,0.0293,2,7.943646966611130e-01,-7.943646966611130e-01,8.708674959558403e-01,6.456625202207983e-02,2.354993951299181e+00,2.357477861456093e+00,-4.501052624245350e-02,True,True,unmasked,True,0.0293
0.0294,0.0294,0.0294,1,7.937250973365916e-01,-7.937250973365916e-01,8.705184879541502e-01,6.474075602292478e-02,2.353595849410592e+00,2.356100140496546e+00,-4.707232197625355e-02,True,True,unmasked,True,0.0294
0.0294,0.0294,0.0294,2,7.937250973365918e-01,-7.937250973365918e-01,8.704520503403009e-01,6.477397482984959e-02,2.353501892436034e+00,2.356001954229763e+00,-4.729357153376734e-02,True,True,unmasked,True,0.0294
0.0295,0.0295,0.0295,1,7.930859024117110e-01,-7.930859024117110e-01,8.701038849289996e-01,6.494805753549997e-02,2.352105554057657e+00,2.354626101250672e+00,-4.934902012686537e-02,True,True,unmasked,True,0.0295
0.0295,0.0295,0.0295,2,7.930859024117107e-01,-7.930859024117107e-01,8.700367716357766e-01,6.498161418211110e-02,2.352010641528164e+00,2.354526901611109e+00,-4.957221103114429e-02,True,True,unmasked,True,0.0295
0.0296,0.0296,0.0296,1,7.924471116983594e-01,-7.924471116983594e-01,8.696894532983920e-01,6.515527335080390e-02,2.350616072734635e+00,2.353152923222397e+00,-5.162131780019696e-02,True,True,unmasked,True,0.0296
0.0296,0.0296,0.0296,2,7.924471116983594e-01,-7.924471116983594e-01,8.696216597914507e-01,6.518917010427450e-02,2.350520198237677e+00,2.353052703207057e+00,-5.184645997402382e-02,True,True,unmasked,True,0.0296
0.0297,0.0297,0.0297,1,7.918087250084814e-01,-7.918087250084814e-01,8.692751930262549e-01,6.536240348687283e-02,2.349127405124563e+00,2.351680606043593e+00,-5.388923012569602e-02,True,True,unmasked,True,0.0297
0.0297,0.0297,0.0297,2,7.918087250084813e-01,-7.918087250084813e-01,8.692067147565092e-01,6.539664262174563e-02,2.349030562226760e+00,2.351579358624634e+00,-5.411633350350320e-02,True,True,unmasked,True,0.0297
0.0298,0.0298,0.0298,1,7.911707421540783e-01,-7.911707421540783e-01,8.688611040765172e-01,6.556944796174075e-02,2.347639550910556e+00,2.350209149346245e+00,-5.615277213551184e-02,True,True,unmasked,True,0.0298
0.0298,0.0298,0.0298,2,7.911707421540779e-01,-7.911707421540779e-01,8.687919364801469e-01,6.560403175992599e-02,2.347541733157692e+00,2.350106867470974e+00,-5.638184666330792e-02,True,True,unmasked,True,0.0298
0.0299,0.0299,0.0299,1,7.905331629472125e-01,-7.905331629472125e-01,8.684471864131198e-01,6.577640679343991e-02,2.346152509775837e+00,2.348738552762472e+00,-5.841195876544203e-02,True,True,unmasked,True,0.0299
0.0299,0.0299,0.0299,2,7.905331629472128e-01,-7.905331629472128e-01,8.683773249115736e-01,6.581133754421312e-02,2.346053710692863e+00,2.348635229353341e+00,-5.864301440073638e-02,True,True,unmasked,True,0.0299
0.03,0.03,0.03,1,7.898959871999996e-01,-7.898959871999996e-01,8.680334399999997e-01,6.598327999999998e-02,2.344666281403696e+00,2.347268815924495e+00,-6.066680485591258e-02,True,True,unmasked,True,0.03
0.03,0.03,0.03,2,7.898959871999996e-01,-7.898959871999996e-01,8.679628799999998e-01,6.601855999999998e-02,2.344566494494735e+00,2.347164443879087e+00,-6.089985156765110e-02,True,True,unmasked,True,0.03
